hotel,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,day_demand,los,arrival_year,arrival_month,arrival_dow,arrival_day
Resort Hotel,0,164,19,1,3,1,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,44.1,0,1,271,4,2016,5,3,5
Resort Hotel,0,164,19,1,3,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,65.7,0,1,271,4,2016,5,3,5
Resort Hotel,0,118,19,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,69.4,0,0,263,7,2016,5,0,2
Resort Hotel,0,99,18,3,9,2,0,0,1,Groups,TA/TO,0,0,9,No Deposit,1,0,0,Transient,0.0,0,0,179,12,2016,4,2,27
Resort Hotel,0,4,19,2,1,1,0,0,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,48.6,0,1,149,3,2016,5,5,7
Resort Hotel,0,30,20,2,0,2,0,0,1,Corporate,Corporate,0,0,1,No Deposit,0,1,0,Transient,50.0,1,0,148,2,2016,5,6,8
Resort Hotel,0,6,20,1,0,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,58.0,0,0,168,1,2016,5,0,9
Resort Hotel,0,39,20,2,0,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,39.0,0,0,148,2,2016,5,6,8
Resort Hotel,0,18,20,2,0,1,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,42.0,0,0,148,2,2016,5,6,8
Resort Hotel,0,146,19,2,2,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,44.1,0,0,128,4,2016,5,4,6
Resort Hotel,0,146,19,2,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,60.2,1,2,128,4,2016,5,4,6
Resort Hotel,0,146,19,2,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,54.2,0,2,128,4,2016,5,4,6
Resort Hotel,0,45,20,2,0,2,0,0,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,64.6,1,1,148,2,2016,5,6,8
Resort Hotel,0,58,20,2,0,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,54.6,1,1,148,2,2016,5,6,8
Resort Hotel,0,0,20,1,0,1,0,0,1,Corporate,Corporate,0,0,1,No Deposit,0,1,0,Transient,42.0,1,0,168,1,2016,5,0,9
Resort Hotel,0,103,18,4,10,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,72.4,0,0,174,14,2016,4,1,26
Resort Hotel,0,61,41,3,8,2,0,0,1,Direct,Direct,1,1,0,No Deposit,0,0,0,Transient,10.0,0,0,199,11,2016,10,0,3
Resort Hotel,0,40,20,2,0,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,56.0,0,0,148,2,2016,5,6,8
Resort Hotel,0,58,20,2,0,3,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.6,0,1,148,2,2016,5,6,8
Resort Hotel,0,58,20,2,0,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,48.6,0,1,148,2,2016,5,6,8
Resort Hotel,0,38,20,2,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,71.0,1,1,148,2,2016,5,6,8
Resort Hotel,0,176,20,2,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,52.2,0,1,148,2,2016,5,6,8
Resort Hotel,0,37,20,2,0,2,0,0,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,46.0,0,1,148,2,2016,5,6,8
Resort Hotel,0,0,20,1,0,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.0,1,0,168,1,2016,5,0,9
Resort Hotel,0,5,20,2,0,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,54.6,1,1,148,2,2016,5,6,8
Resort Hotel,0,16,20,2,0,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,48.6,0,1,148,2,2016,5,6,8
Resort Hotel,0,46,20,1,0,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,71.0,1,1,168,1,2016,5,0,9
Resort Hotel,0,19,19,2,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,47.0,0,0,149,3,2016,5,5,7
Resort Hotel,0,164,19,2,3,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,52.2,0,1,271,5,2016,5,3,5
Resort Hotel,0,18,20,2,0,1,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,42.0,0,0,148,2,2016,5,6,8
Resort Hotel,0,82,20,2,0,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,49.0,0,0,148,2,2016,5,6,8
Resort Hotel,0,67,18,4,10,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,75.0,0,2,174,14,2016,4,1,26
Resort Hotel,0,4,19,2,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,94.0,0,1,149,3,2016,5,5,7
Resort Hotel,0,21,20,1,0,1,0,0,1,Corporate,Corporate,0,0,1,No Deposit,0,1,0,Transient,42.0,0,0,168,1,2016,5,0,9
Resort Hotel,0,21,20,1,0,1,0,0,1,Corporate,Corporate,0,0,1,No Deposit,0,1,0,Transient,42.0,0,0,168,1,2016,5,0,9
Resort Hotel,0,163,19,2,3,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,52.2,0,1,271,5,2016,5,3,5
Resort Hotel,0,45,20,2,0,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.0,0,1,148,2,2016,5,6,8
Resort Hotel,0,27,19,2,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.0,1,1,128,4,2016,5,4,6
Resort Hotel,0,98,19,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,43.43,1,1,134,6,2016,5,2,4
Resort Hotel,0,58,20,2,0,3,0,0,1,Offline TA/TO,TA/TO,0,0,3,No Deposit,1,0,0,Transient,75.6,0,1,148,2,2016,5,6,8
Resort Hotel,0,5,20,2,0,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,48.6,0,2,148,2,2016,5,6,8
Resort Hotel,0,12,19,2,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,46.0,0,0,149,3,2016,5,5,7
Resort Hotel,0,36,19,2,1,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,65.0,0,1,149,3,2016,5,5,7
Resort Hotel,0,18,20,2,0,2,0,0,1,Corporate,Corporate,0,0,1,No Deposit,0,1,0,Transient,60.0,0,0,148,2,2016,5,6,8
Resort Hotel,0,15,19,2,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,52.0,1,1,149,3,2016,5,5,7
Resort Hotel,0,21,20,0,0,1,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,0.0,0,0,153,0,2016,5,1,10
Resort Hotel,0,92,19,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,68.0,0,0,134,7,2016,5,2,4
Resort Hotel,0,108,19,3,6,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,44.07,1,0,263,9,2016,5,0,2
Resort Hotel,0,0,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,79.0,1,0,153,1,2016,5,1,10
Resort Hotel,0,22,20,1,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,1,168,2,2016,5,0,9
Resort Hotel,0,22,20,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,72.0,1,1,168,2,2016,5,0,9
Resort Hotel,0,28,20,0,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.0,0,0,153,1,2016,5,1,10
Resort Hotel,0,1,20,0,1,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,94.0,0,1,153,1,2016,5,1,10
Resort Hotel,0,1,20,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.0,0,1,153,1,2016,5,1,10
Resort Hotel,0,1,20,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.0,0,1,153,1,2016,5,1,10
Resort Hotel,0,1,20,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.0,0,1,153,1,2016,5,1,10
Resort Hotel,0,1,20,0,1,1,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,109.0,0,1,153,1,2016,5,1,10
Resort Hotel,0,108,19,3,6,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,94.0,1,1,263,9,2016,5,0,2
Resort Hotel,0,104,19,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,55.3,0,0,134,7,2016,5,2,4
Resort Hotel,0,3,20,2,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.0,0,1,148,3,2016,5,6,8
Resort Hotel,0,6,20,0,0,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,0.0,0,0,132,0,2016,5,2,11
Resort Hotel,0,97,20,0,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.0,0,0,153,1,2016,5,1,10
Resort Hotel,0,0,20,1,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,94.0,0,1,168,2,2016,5,0,9
Resort Hotel,0,21,20,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,137.0,0,2,168,2,2016,5,0,9
Resort Hotel,0,31,20,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,1,153,1,2016,5,1,10
Resort Hotel,0,37,19,2,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.0,0,1,149,4,2016,5,5,7
Resort Hotel,0,121,19,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,52.2,0,2,134,7,2016,5,2,4
Resort Hotel,0,0,20,1,1,1,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,70.0,0,0,168,2,2016,5,0,9
Resort Hotel,0,26,19,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.0,1,1,149,5,2016,5,5,7
Resort Hotel,0,108,19,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,62.37,0,1,271,7,2016,5,3,5
Resort Hotel,0,73,40,3,7,2,0,0,1,Direct,Direct,1,0,0,No Deposit,0,0,0,Transient,82.0,0,3,304,10,2016,9,0,26
Resort Hotel,0,140,18,2,7,2,0,0,1,Direct,Direct,1,1,1,No Deposit,0,0,0,Transient,84.0,0,3,174,9,2017,5,1,2
Resort Hotel,0,46,20,2,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,54.2,0,1,148,4,2016,5,6,8
Resort Hotel,0,72,19,2,6,1,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,62.45,0,1,134,8,2016,5,2,4
Resort Hotel,0,26,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,46.0,0,0,153,2,2016,5,1,10
Resort Hotel,0,40,20,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.0,0,2,168,3,2016,5,0,9
Resort Hotel,0,67,19,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.83,0,1,128,6,2016,5,4,6
Resort Hotel,0,0,20,0,2,1,0,0,1,Direct,Direct,0,0,1,No Deposit,0,0,0,Transient,42.0,0,0,153,2,2016,5,1,10
Resort Hotel,0,115,19,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,58.95,0,0,271,7,2016,5,3,5
Resort Hotel,0,52,19,4,7,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,46.0,0,0,91,11,2016,5,6,1
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,1,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,1,0,Transient,72.0,0,0,132,1,2016,5,2,11
Resort Hotel,0,10,27,0,1,1,0,0,1,Direct,Direct,1,1,0,No Deposit,0,1,0,Transient,79.0,0,0,183,1,2016,6,3,30
Resort Hotel,0,6,11,1,1,1,0,0,1,Corporate,Direct,1,2,0,No Deposit,0,1,0,Transient,35.0,0,0,214,2,2017,3,0,13
Resort Hotel,0,17,20,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,46.0,0,0,168,3,2016,5,0,9
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,43,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,48,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,5,20,0,1,1,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,84.6,0,0,132,1,2016,5,2,11
Resort Hotel,0,5,20,0,1,1,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,84.6,1,0,132,1,2016,5,2,11
Resort Hotel,0,5,20,0,1,1,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,84.6,0,0,132,1,2016,5,2,11
Resort Hotel,0,0,20,1,2,1,0,0,1,Corporate,Corporate,0,0,2,No Deposit,0,1,0,Transient,42.0,0,0,168,3,2016,5,0,9
Resort Hotel,0,8,20,2,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,72.0,0,0,148,4,2016,5,6,8
Resort Hotel,0,54,20,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,41.4,0,1,168,3,2016,5,0,9
Resort Hotel,0,72,20,0,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.0,0,0,132,1,2016,5,2,11
Resort Hotel,0,39,20,0,2,3,1,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,136.0,1,0,153,2,2016,5,1,10
Resort Hotel,0,38,19,2,6,1,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,146.0,1,0,134,8,2016,5,2,4
Resort Hotel,0,38,19,2,6,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,155.0,0,0,134,8,2016,5,2,4
Resort Hotel,0,8,20,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,39.5,0,1,153,2,2016,5,1,10
Resort Hotel,0,7,20,0,1,2,0,0,1,Direct,Direct,0,0,1,No Deposit,0,1,0,Transient,70.0,1,1,132,1,2016,5,2,11
Resort Hotel,0,236,20,0,3,2,0,0,1,Groups,Direct,0,0,0,No Deposit,1,0,0,Transient,48.0,0,1,271,3,2016,5,3,12
Resort Hotel,0,11,21,1,0,2,0,0,1,Direct,Direct,0,1,0,Refundable,0,1,0,Transient,70.0,0,1,187,1,2016,5,6,15
Resort Hotel,0,41,20,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,71.0,1,0,132,1,2016,5,2,11
Resort Hotel,0,236,20,0,3,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,48.0,0,0,271,3,2016,5,3,12
Resort Hotel,0,0,20,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.0,0,0,132,1,2016,5,2,11
Resort Hotel,0,89,19,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,43.76,0,0,271,7,2016,5,3,5
Resort Hotel,0,7,20,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,1,0,Transient,70.0,0,0,132,1,2016,5,2,11
Resort Hotel,0,236,20,0,3,2,0,0,1,Groups,Direct,0,0,0,No Deposit,1,0,0,Transient,48.0,0,0,271,3,2016,5,3,12
Resort Hotel,0,11,21,2,0,2,0,0,1,Direct,Direct,0,1,0,No Deposit,0,1,0,Transient,70.0,0,0,187,2,2016,5,6,15
Resort Hotel,0,7,41,0,4,2,0,0,1,Groups,Corporate,1,3,1,No Deposit,0,1,0,Transient,50.0,0,0,189,4,2016,10,2,5
Resort Hotel,0,70,8,0,4,2,0,0,1,Corporate,Direct,1,4,0,No Deposit,0,1,0,Transient,42.0,0,0,170,4,2017,2,2,22
Resort Hotel,0,1,17,0,2,2,0,0,1,Corporate,Direct,1,5,0,No Deposit,0,1,0,Transient,85.0,0,1,197,2,2017,4,3,27
Resort Hotel,0,6,20,2,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,58.0,0,0,148,4,2016,5,6,8
Resort Hotel,0,39,20,0,2,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,95.0,0,1,153,2,2016,5,1,10
Resort Hotel,0,97,19,3,8,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,62.73,0,1,263,11,2016,5,0,2
Resort Hotel,0,48,20,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,69.49,0,1,148,5,2016,5,6,8
Resort Hotel,0,92,20,2,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,63.36,0,0,148,5,2016,5,6,8
Resort Hotel,0,1,20,0,1,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,139.0,0,0,271,1,2016,5,3,12
Resort Hotel,0,119,20,0,1,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.0,0,1,271,1,2016,5,3,12
Resort Hotel,0,40,20,1,3,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,125.0,0,0,168,4,2016,5,0,9
Resort Hotel,0,119,20,0,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.0,0,1,271,1,2016,5,3,12
Resort Hotel,0,4,20,2,3,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,124.0,0,0,148,5,2016,5,6,8
Resort Hotel,0,117,20,1,3,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,91.75,0,1,168,4,2016,5,0,9
Resort Hotel,0,87,20,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,44.66,0,2,168,4,2016,5,0,9
Resort Hotel,0,87,20,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,46.16,0,1,168,4,2016,5,0,9
Resort Hotel,0,115,20,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.7,0,2,168,4,2016,5,0,9
Resort Hotel,0,115,20,1,3,2,1,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,75.25,1,3,168,4,2016,5,0,9
Resort Hotel,0,110,19,2,4,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,57.8,0,0,149,6,2016,5,5,7
Resort Hotel,0,66,19,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,41.4,0,1,149,7,2016,5,5,7
Resort Hotel,0,23,19,2,5,1,0,0,1,Groups,TA/TO,0,0,1,No Deposit,1,0,0,Transient,72.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,1,0,0,1,Groups,TA/TO,0,0,1,No Deposit,1,0,0,Transient,72.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,24,19,2,5,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,149,7,2016,5,5,7
Resort Hotel,0,10,20,0,3,2,1,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,141.0,1,0,132,3,2016,5,2,11
Resort Hotel,0,123,20,1,4,2,1,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,75.52,0,2,168,5,2016,5,0,9
Resort Hotel,0,59,20,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.0,0,1,148,6,2016,5,6,8
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,69.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,9,20,0,2,1,0,0,1,Groups,TA/TO,0,0,3,No Deposit,1,0,0,Transient,0.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,1,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,1,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,1,271,2,2016,5,3,12
Resort Hotel,0,52,20,0,2,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,0,0,Transient,50.0,0,1,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,4,20,1,4,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,85.0,0,0,168,5,2016,5,0,9
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,1,271,2,2016,5,3,12
Resort Hotel,0,9,20,0,2,1,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,56.5,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
Resort Hotel,0,468,20,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.0,0,0,271,2,2016,5,3,12
